,Age,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
489,50,39,3,22.799999999999997,2,0,0,0,0,1,0
490,44,70,1,1.2000000000000002,2,0,0,0,0,0,0
491,31,39,4,21.6,3,185,0,0,0,0,1
492,40,44,3,24.0,3,0,0,0,0,1,0
493,36,69,3,37.2,2,0,1,0,0,1,0
494,51,44,3,10.8,3,0,0,0,0,0,0
495,64,32,3,1.2000000000000002,3,0,0,0,0,1,0
496,47,15,2,8.399999999999999,3,0,0,0,0,0,0
497,52,118,2,81.6,1,112,0,0,0,1,0
498,51,62,1,15.600000000000001,2,221,0,0,0,1,0
499,31,82,4,26.400000000000002,2,0,0,0,0,0,0
500,39,54,3,36.0,1,108,0,0,0,0,1
501,30,48,1,25.200000000000003,3,0,0,0,0,0,0
502,27,74,3,3.5999999999999996,3,0,0,0,0,1,0
503,41,113,1,12.0,3,211,0,0,0,0,1
504,53,81,3,20.4,2,0,0,0,0,0,0
505,54,43,3,12.0,2,169,0,0,0,0,0
506,28,34,1,21.6,2,0,0,0,0,1,0
507,34,48,1,30.0,3,105,0,0,0,1,0
508,61,54,4,14.399999999999999,2,129,0,0,0,1,1
509,48,75,4,16.799999999999997,2,0,0,0,0,1,0
510,36,72,1,33.599999999999994,1,224,0,0,0,0,0
511,56,39,4,10.8,1,0,0,0,0,0,0
512,24,75,4,2.4000000000000004,1,0,0,0,0,1,0
513,64,79,2,33.599999999999994,1,179,0,0,0,0,0
514,26,205,1,75.96000000000001,1,271,0,0,0,0,1
515,33,65,2,1.2000000000000002,1,89,0,0,0,1,0
516,39,82,1,9.600000000000001,2,0,0,0,0,1,0
517,54,21,2,2.4000000000000004,1,0,0,0,0,0,1
518,32,50,4,25.200000000000003,3,0,0,1,1,1,1
519,62,39,2,33.599999999999994,1,113,0,0,1,1,1
520,27,101,1,22.799999999999997,1,0,0,0,0,0,0
521,53,41,2,7.199999999999999,3,0,0,1,0,0,0
522,51,132,1,3.5999999999999996,1,0,0,0,0,1,0
523,25,43,3,28.799999999999997,2,176,0,0,0,1,0
524,44,131,1,58.800000000000004,3,0,1,0,0,1,0
525,31,11,1,4.800000000000001,2,76,0,0,0,0,1
526,57,21,1,3.5999999999999996,3,117,0,0,0,0,0
527,25,109,4,27.599999999999998,3,314,0,0,0,1,0
528,30,141,2,51.96,1,0,0,0,0,0,0
529,40,81,3,1.2000000000000002,1,0,0,0,0,1,0
530,63,54,3,28.799999999999997,1,90,0,0,0,0,1
531,35,164,2,93.6,1,0,0,0,0,1,0
532,43,28,4,3.5999999999999996,1,87,0,0,0,0,0
533,27,68,3,31.200000000000003,3,203,0,1,0,0,0
534,44,44,3,24.0,3,180,0,1,1,1,1
535,49,61,1,16.799999999999997,3,0,0,0,0,1,1
536,61,35,3,15.600000000000001,2,0,0,0,0,0,1
537,60,54,3,3.5999999999999996,2,0,0,0,0,1,1
538,59,14,1,1.2000000000000002,1,0,0,0,0,1,1
539,28,52,4,26.400000000000002,1,230,0,0,0,1,0
540,52,101,2,3.5999999999999996,1,0,0,0,0,0,0
541,28,149,2,86.4,1,0,0,0,0,1,0
542,34,35,4,9.600000000000001,1,137,0,0,1,1,1
543,60,21,3,3.5999999999999996,3,129,0,0,0,1,0
544,39,118,2,22.799999999999997,1,0,0,0,0,0,1
545,30,38,4,24.0,2,0,0,1,0,0,0
546,49,24,4,2.4000000000000004,1,138,0,0,0,1,0
547,43,59,1,44.400000000000006,3,0,0,0,0,1,0
548,63,41,4,20.04,3,0,0,0,0,1,0
549,28,85,1,9.600000000000001,2,0,0,0,0,1,1
550,51,12,4,12.0,1,0,0,0,0,1,0
551,33,32,1,7.199999999999999,3,152,0,0,0,0,0
552,55,79,3,9.600000000000001,1,0,0,0,0,1,0
553,53,175,3,43.2,3,0,1,0,1,1,1
554,34,28,3,10.8,1,0,0,0,0,0,0
555,34,41,2,1.2000000000000002,1,161,0,0,0,1,1
556,40,70,3,25.200000000000003,1,185,0,0,0,0,0
557,35,53,4,26.400000000000002,2,0,0,0,0,1,0
558,39,128,1,40.8,1,0,0,0,0,0,0
559,55,50,3,12.0,2,0,0,0,0,1,1
560,29,80,2,24.0,2,0,0,0,0,1,1
561,54,93,1,32.400000000000006,2,0,0,0,0,1,0
562,25,48,3,3.5999999999999996,3,0,0,0,0,0,1
563,52,149,2,81.6,1,0,0,0,0,1,0
564,46,49,3,30.0,2,0,0,0,0,1,1
565,57,88,1,32.400000000000006,2,0,0,0,0,1,0
566,52,22,4,4.800000000000001,3,0,0,0,0,1,1
567,28,55,4,26.400000000000002,1,0,0,0,0,1,1
568,44,72,1,8.399999999999999,3,155,0,0,0,0,0
569,24,38,2,20.4,2,0,0,0,0,1,0
570,40,114,1,40.8,1,300,0,0,0,1,0
571,34,83,4,48.0,3,0,0,0,0,1,0
572,39,101,2,4.800000000000001,1,0,0,0,0,1,1
573,50,94,1,58.800000000000004,1,272,0,0,0,1,0
574,41,40,2,30.0,1,0,0,0,1,1,1
575,31,128,1,72.0,1,0,0,0,0,0,0
576,29,39,4,25.200000000000003,3,0,0,0,0,1,0
577,30,51,1,12.0,1,0,0,0,0,1,0
578,44,79,4,24.0,3,0,0,1,1,1,1
579,33,48,4,26.400000000000002,2,0,0,0,0,1,0
580,50,85,1,0.0,1,144,0,0,0,0,0
581,42,41,1,21.6,1,94,0,0,0,1,0
582,48,152,1,42.0,3,0,1,0,0,1,0
583,24,125,2,86.4,1,0,0,1,0,0,1
584,56,11,2,2.4000000000000004,3,90,0,0,0,0,0
585,28,103,2,30.0,1,0,0,0,0,1,1
586,56,141,2,6.0,1,0,0,0,0,1,0
587,58,38,1,16.799999999999997,1,0,0,0,0,1,1
588,29,135,2,7.199999999999999,1,0,0,0,0,0,0
589,63,28,2,6.0,2,89,0,0,0,1,0
590,28,70,4,26.400000000000002,1,240,0,0,0,0,1
591,57,41,1,2.4000000000000004,1,0,0,0,0,1,1
592,34,81,3,10.8,2,208,0,0,0,1,0
593,28,170,1,1.2000000000000002,3,0,1,0,0,0,0
594,27,55,4,20.4,2,0,0,0,0,1,0
595,37,24,4,18.0,3,0,0,0,0,0,0
596,52,81,3,21.6,2,275,0,0,0,0,0
597,49,32,4,21.6,1,83,0,0,0,0,0
598,65,129,1,15.600000000000001,1,0,0,0,0,1,1
599,60,108,1,10.8,1,0,0,1,0,0,0
600,37,180,1,103.19999999999999,1,0,0,0,0,1,1
601,63,139,2,82.80000000000001,1,0,0,0,0,0,0
602,40,33,2,16.799999999999997,3,0,0,0,0,1,1
603,46,74,4,31.200000000000003,3,0,0,0,0,1,0
604,63,42,2,8.399999999999999,3,115,0,0,0,1,0
605,57,73,1,36.0,3,0,0,0,0,0,0
606,33,115,4,34.8,2,0,1,0,0,1,0
607,41,114,2,21.6,2,0,0,0,0,1,0
608,41,92,2,22.799999999999997,1,131,0,0,0,1,0
609,44,34,1,3.5999999999999996,3,78,0,0,0,1,0
610,33,54,2,20.04,2,122,0,0,0,1,0
611,52,64,2,12.0,3,211,0,0,0,1,0
612,30,42,1,2.4000000000000004,3,100,0,0,0,0,1
613,45,70,3,25.200000000000003,1,0,0,0,0,1,0
614,49,51,1,15.600000000000001,2,0,0,0,0,0,0
615,45,71,4,34.8,1,218,0,0,1,1,1
616,32,35,3,15.600000000000001,1,108,0,0,0,0,1
617,45,40,3,12.0,2,0,0,0,0,1,0
618,57,165,4,32.400000000000006,3,0,1,0,0,1,0
619,61,18,1,18.0,3,0,0,0,0,1,1
620,57,32,3,16.799999999999997,1,0,0,1,1,1,1
621,60,35,3,2.4000000000000004,1,169,0,0,0,1,0
622,40,120,2,73.19999999999999,1,196,0,0,0,1,0
623,53,31,4,1.2000000000000002,3,0,0,0,0,1,0
624,42,35,3,18.0,1,0,0,0,0,0,0
625,62,32,2,2.4000000000000004,3,0,0,0,0,1,1
626,43,85,1,44.400000000000006,3,327,0,1,0,1,0
627,35,139,2,93.6,1,0,0,0,0,0,0
628,50,103,1,3.5999999999999996,1,0,0,0,0,1,0
629,45,152,2,16.799999999999997,1,0,0,0,0,1,0
630,52,33,2,24.0,2,0,0,0,0,1,0
631,35,84,4,26.400000000000002,2,322,0,0,0,0,0
632,58,61,4,20.4,1,0,0,0,0,0,0
633,62,64,4,26.400000000000002,1,123,0,1,1,1,1
634,50,34,1,15.600000000000001,2,0,0,0,0,1,0
635,25,82,4,25.200000000000003,3,0,0,0,0,1,0
636,47,122,1,61.199999999999996,3,163,1,1,0,0,0
637,28,58,3,18.0,1,131,0,0,0,0,0
638,34,92,1,33.599999999999994,1,0,0,0,0,1,0
639,49,78,2,28.799999999999997,2,205,0,0,0,0,1
640,54,129,4,50.400000000000006,3,0,1,0,0,0,0
641,50,13,2,8.399999999999999,3,0,0,0,0,0,0
642,37,81,1,33.599999999999994,3,145,0,0,0,0,0
643,38,23,1,8.040000000000001,3,0,0,0,0,0,0
644,52,35,3,10.8,3,0,0,0,0,0,0
645,63,79,4,20.4,2,0,0,0,0,1,1
646,39,165,2,39.599999999999994,1,0,0,0,0,1,0
647,63,52,2,33.599999999999994,1,0,0,0,0,1,0
648,65,185,3,24.0,2,0,1,0,0,0,0
649,46,49,3,26.400000000000002,2,0,0,0,0,0,0
650,54,64,1,21.6,3,227,0,0,0,0,1
651,54,61,4,24.0,3,0,0,1,0,1,0
652,52,112,1,28.799999999999997,1,0,0,1,1,1,1
653,63,72,3,24.0,3,190,0,1,0,1,0
654,66,18,3,6.0,1,0,0,0,0,0,0
655,56,41,4,30.0,2,0,0,0,0,0,0
656,23,61,4,31.200000000000003,1,239,0,0,0,1,0
657,65,105,1,36.0,2,282,1,1,1,1,0
658,51,23,1,2.4000000000000004,1,0,0,0,0,1,0
659,34,22,1,6.0,3,85,0,0,0,0,0
660,49,59,3,25.200000000000003,1,0,0,0,0,0,0
661,29,33,1,24.0,2,160,0,0,0,0,0
662,47,11,1,10.8,3,103,0,0,0,0,1
663,46,204,2,33.599999999999994,1,0,0,0,0,1,0
664,52,61,4,21.6,3,207,0,0,0,0,0
665,61,51,3,18.0,1,0,0,0,0,0,1
666,34,164,1,72.0,3,0,1,0,0,1,0
667,58,12,1,1.2000000000000002,2,0,0,0,0,0,1
668,40,82,1,43.2,2,0,0,0,0,0,0
669,35,48,2,20.04,2,0,0,0,0,1,0
670,24,38,4,7.199999999999999,2,0,0,0,0,1,0
671,48,65,2,18.0,2,0,0,0,0,1,0
672,44,71,4,22.799999999999997,1,207,0,0,0,1,0
673,54,18,1,3.5999999999999996,1,0,0,1,1,1,0
674,59,52,2,19.200000000000003,3,75,0,0,0,1,0
675,45,48,3,30.0,2,113,0,0,0,1,1
676,26,30,1,12.0,3,111,0,0,0,0,0
677,40,40,2,26.400000000000002,3,107,0,0,0,1,0
678,32,112,1,45.599999999999994,1,81,0,0,0,1,0
679,29,115,1,22.799999999999997,1,0,0,0,0,0,0
680,51,63,2,12.0,3,82,0,0,0,1,0
681,42,85,1,44.400000000000006,3,0,0,0,0,1,0
682,64,59,1,30.0,3,220,0,0,0,0,0
683,44,68,1,9.600000000000001,3,91,0,0,0,0,0
684,37,84,2,21.6,1,0,0,0,0,1,1
685,44,62,3,9.600000000000001,3,0,0,0,0,0,1
686,35,109,3,48.0,1,0,1,0,0,0,0
687,41,141,2,91.19999999999999,1,92,0,0,0,0,0
688,56,129,1,88.80000000000001,1,0,0,0,0,0,0
689,62,30,3,8.399999999999999,2,0,0,0,0,1,0
690,58,148,1,56.400000000000006,1,0,0,0,0,1,0
691,47,25,3,8.040000000000001,2,0,0,0,0,1,1
692,35,21,3,15.600000000000001,1,115,0,0,0,0,0
693,29,72,4,26.400000000000002,1,0,0,0,0,1,0
694,43,59,3,10.8,3,87,0,0,0,1,1
695,62,83,3,21.6,2,187,0,1,0,0,0
696,41,10,2,3.5999999999999996,2,0,0,0,0,1,0
697,34,84,3,7.199999999999999,2,0,0,0,0,1,0
698,50,98,3,24.0,2,0,0,0,0,0,0
699,47,32,1,12.0,1,0,0,1,1,1,1
700,29,31,4,4.800000000000001,2,161,0,0,0,1,1
701,59,94,3,6.0,1,0,0,0,0,0,1
702,56,21,2,2.4000000000000004,3,137,0,0,1,1,1
703,61,110,3,52.800000000000004,1,0,0,1,0,1,0
704,58,38,1,26.400000000000002,3,0,0,0,0,0,0
705,49,39,1,16.799999999999997,3,0,0,0,0,1,0
706,45,132,3,14.399999999999999,2,0,1,0,1,1,1
707,50,61,4,31.200000000000003,1,0,0,0,0,1,0
708,64,92,1,24.0,1,0,0,0,0,1,0
709,39,119,2,73.19999999999999,1,0,0,0,0,0,0
710,58,53,4,25.200000000000003,1,0,0,0,0,1,0
711,62,18,3,15.600000000000001,2,0,0,0,0,1,0
712,45,114,2,52.800000000000004,2,0,1,0,0,0,0
713,58,90,1,36.0,3,0,0,0,0,0,1
714,43,140,1,84.0,1,205,0,0,0,1,0
715,28,90,2,39.599999999999994,1,0,0,0,0,1,1
716,26,85,1,22.799999999999997,1,0,0,0,0,1,0
717,49,80,1,14.399999999999999,1,0,0,0,0,1,0
718,66,53,2,13.200000000000001,1,0,0,0,0,1,1
719,33,49,4,26.400000000000002,2,0,0,0,0,1,0
720,61,152,3,39.599999999999994,3,0,1,0,0,1,0
721,64,138,2,33.599999999999994,2,0,1,0,0,1,0
722,36,80,4,26.400000000000002,2,0,0,0,0,1,0
723,49,82,2,28.799999999999997,2,0,0,0,0,0,0
724,52,195,1,97.19999999999999,1,0,0,0,0,0,0
725,61,22,1,14.399999999999999,3,0,0,0,0,1,0
726,32,81,1,30.0,1,0,0,0,0,1,0
727,61,40,4,26.400000000000002,1,0,0,1,1,1,1
728,45,154,2,33.599999999999994,1,0,0,1,0,1,0
729,30,49,3,13.200000000000001,2,0,0,0,0,0,1
730,62,85,4,40.8,2,0,0,0,0,1,0
731,57,21,3,1.2000000000000002,2,0,0,1,1,1,0
732,41,14,1,12.0,1,0,0,0,0,0,0
733,58,60,4,19.200000000000003,2,0,0,0,0,0,1
734,29,138,2,51.96,1,0,0,0,0,1,0
735,53,98,1,15.600000000000001,3,355,0,0,0,1,0
736,64,22,4,7.199999999999999,2,0,0,0,0,0,0
737,49,49,1,14.399999999999999,2,0,0,0,0,1,1
738,38,102,2,22.799999999999997,1,0,0,0,1,1,1
739,56,45,4,8.399999999999999,2,0,0,0,0,0,1
740,56,82,4,15.600000000000001,3,0,0,0,0,1,0
741,52,81,3,21.6,2,0,0,1,0,0,0
742,64,35,1,18.0,2,0,0,1,0,0,0
743,53,59,2,22.799999999999997,2,0,0,0,0,1,0
744,29,52,3,13.200000000000001,2,0,0,0,0,1,0
745,48,84,3,8.399999999999999,1,166,0,0,0,1,0
746,32,85,1,32.400000000000006,2,100,0,0,0,1,0
747,54,65,1,2.4000000000000004,1,0,0,0,0,0,1
748,37,89,2,20.4,2,314,0,0,0,0,1
749,47,109,4,21.6,1,0,1,0,0,0,0
750,37,81,1,33.599999999999994,1,0,0,0,0,0,0
751,64,38,1,13.200000000000001,3,108,0,0,0,0,0
752,43,72,2,20.4,1,0,0,0,0,1,0
753,33,78,4,24.0,2,119,0,1,0,1,0
754,26,172,2,82.80000000000001,2,0,1,0,0,1,0
755,42,71,3,27.96,1,106,0,1,0,1,0
756,54,165,1,49.199999999999996,3,0,1,0,1,1,1
757,41,120,2,46.8,1,0,0,0,0,1,1
758,55,39,1,2.4000000000000004,1,0,0,0,0,0,1
759,65,23,3,8.399999999999999,2,0,0,0,0,0,1
760,50,135,2,55.199999999999996,3,91,1,0,0,1,0
761,55,12,2,2.4000000000000004,1,76,0,0,0,1,1
762,62,92,2,8.399999999999999,2,0,0,0,0,1,0
763,53,192,2,76.80000000000001,3,0,1,0,0,0,0
764,32,42,4,9.600000000000001,1,0,0,0,0,1,1
765,56,158,3,44.400000000000006,3,0,1,0,0,1,0
766,44,160,2,91.19999999999999,1,0,0,1,0,0,0
767,48,98,2,75.6,1,0,0,0,0,0,0
768,46,164,2,91.19999999999999,1,0,0,0,1,1,1
769,45,42,2,30.0,1,0,0,1,0,1,0
770,45,202,3,120.0,3,0,1,0,0,0,0
771,58,10,4,8.399999999999999,1,0,0,0,0,0,0
772,29,31,4,3.5999999999999996,2,0,0,0,0,1,0
773,55,58,4,10.8,1,0,0,0,0,1,1
774,55,65,4,33.599999999999994,2,0,0,0,0,1,0
775,41,98,1,48.0,3,0,0,0,0,0,1
776,24,150,2,24.0,1,0,0,0,0,1,0
777,54,44,2,27.599999999999998,3,0,0,0,0,1,0
778,57,15,2,2.4000000000000004,3,0,0,0,0,0,1
779,30,82,2,30.0,1,0,0,0,0,0,0
780,42,61,3,6.0,3,0,0,0,0,1,0
781,29,38,1,24.0,2,0,0,0,0,0,0
782,29,39,4,25.200000000000003,3,0,0,0,0,1,0
783,31,173,1,72.0,1,0,0,0,0,1,0
784,47,8,4,2.4000000000000004,1,0,0,0,0,1,0
785,36,51,3,24.0,1,214,0,0,0,1,0
786,52,62,4,21.6,3,82,0,0,0,0,0
787,54,34,4,8.399999999999999,2,0,0,0,0,1,0
788,55,132,3,70.80000000000001,2,307,1,0,0,0,0
789,53,44,4,18.0,3,0,0,0,0,0,0
790,52,162,1,97.19999999999999,1,0,0,0,0,1,0
791,64,64,3,26.400000000000002,1,0,0,0,0,1,0
792,54,111,1,1.2000000000000002,3,0,0,0,0,0,1
793,32,41,2,24.0,3,0,0,0,0,0,0
794,63,52,4,20.04,3,0,0,0,0,0,0
795,36,65,4,26.400000000000002,2,0,0,0,0,0,0
796,50,130,1,13.200000000000001,2,0,1,0,0,1,0
797,33,45,2,1.2000000000000002,1,0,0,0,0,0,1
798,62,35,1,22.799999999999997,2,118,0,0,0,0,0
799,49,65,3,8.399999999999999,2,263,0,0,0,1,1
800,41,38,2,8.399999999999999,1,91,0,0,0,1,0
801,51,42,4,13.200000000000001,2,0,0,0,0,1,1
802,56,45,4,18.0,3,0,0,0,0,0,0
803,51,145,1,3.5999999999999996,1,0,0,0,0,1,0
804,39,33,4,18.0,3,0,0,0,0,0,0
805,61,60,3,16.799999999999997,3,0,0,0,0,0,0
806,35,45,1,24.0,1,0,0,0,0,1,1
807,39,72,4,28.799999999999997,1,0,0,1,0,1,0
808,37,34,3,2.4000000000000004,2,0,0,0,0,0,0
809,48,23,3,8.040000000000001,2,0,0,0,0,1,0
810,63,45,2,12.0,3,88,0,0,0,1,1
811,35,28,4,12.0,1,75,0,0,0,1,0
812,55,81,4,45.599999999999994,2,0,0,0,0,1,0
813,29,72,3,8.399999999999999,2,81,0,0,0,0,0
814,61,49,4,20.04,3,0,0,0,0,1,0
815,36,31,4,14.399999999999999,2,0,0,0,0,0,0
816,61,63,3,26.400000000000002,3,0,0,0,0,0,0
817,36,150,4,64.80000000000001,1,0,1,1,1,1,0
818,58,142,2,46.8,1,193,0,0,0,1,1
819,42,74,3,36.0,1,0,0,0,0,0,1
820,30,24,1,4.800000000000001,2,81,0,0,0,1,0
821,45,29,4,22.799999999999997,3,0,0,0,0,0,0
822,39,79,4,28.799999999999997,1,0,0,0,0,0,0
823,27,94,2,2.4000000000000004,1,310,0,0,0,0,1
824,57,121,1,51.599999999999994,1,0,0,1,0,0,0
825,34,54,3,24.0,1,0,0,0,0,0,0
826,64,73,3,28.799999999999997,1,0,0,0,0,1,0
827,47,71,1,9.600000000000001,3,127,0,0,0,1,0
828,44,29,3,12.0,2,0,0,0,0,1,1
829,51,93,1,32.400000000000006,1,0,0,0,0,1,0
830,40,73,1,18.0,3,252,0,0,0,1,0
831,57,19,4,10.8,2,0,0,0,0,1,0
832,33,58,2,1.2000000000000002,1,0,0,1,1,1,1
833,46,39,1,2.4000000000000004,1,0,0,0,0,0,0
834,41,23,2,16.799999999999997,2,0,0,1,0,1,0
835,33,29,1,7.199999999999999,3,127,0,0,0,0,1
836,27,155,1,9.600000000000001,1,0,0,0,0,0,0
837,52,90,1,31.200000000000003,2,0,0,1,0,1,0
838,59,113,2,24.0,1,77,0,0,0,1,0
839,62,42,1,21.6,3,0,0,0,0,0,0
840,49,30,4,2.4000000000000004,1,0,0,0,1,1,1
841,45,19,3,6.0,2,0,0,0,0,1,0
842,63,124,3,60.0,2,170,1,0,0,0,0
843,57,30,2,8.399999999999999,2,145,0,0,0,0,0
844,60,28,1,18.0,3,124,0,1,0,1,0
845,50,15,2,12.0,2,101,0,0,0,0,0
846,54,70,1,19.200000000000003,3,265,0,0,0,0,0
847,28,10,1,1.2000000000000002,2,0,0,0,0,1,0
848,60,22,3,3.5999999999999996,3,139,0,0,0,1,1
849,44,70,4,22.799999999999997,1,0,0,0,0,1,0
850,61,61,1,19.200000000000003,1,0,0,0,0,0,0
851,40,161,2,39.599999999999994,1,0,0,1,0,0,1
852,54,29,2,9.600000000000001,1,0,0,0,0,0,1
853,43,35,3,6.0,1,0,0,0,0,1,0
854,54,48,4,33.599999999999994,2,0,0,0,0,1,0
855,32,44,4,9.600000000000001,1,0,0,0,0,1,0
856,24,88,3,9.600000000000001,1,134,0,0,0,0,0
857,30,40,4,25.200000000000003,3,0,0,0,0,1,1
858,61,21,4,4.800000000000001,2,123,0,0,0,0,0
859,40,58,2,33.599999999999994,1,0,0,0,0,1,0
860,35,59,4,1.2000000000000002,2,0,0,0,0,0,0
861,33,74,4,48.0,3,0,0,0,0,0,0
862,63,84,4,22.799999999999997,2,0,0,0,0,1,0
863,57,58,1,2.4000000000000004,1,177,0,0,0,1,0
864,44,154,2,105.60000000000001,1,0,0,0,0,1,0
865,51,185,1,20.4,1,0,0,0,0,0,0
866,51,78,1,14.399999999999999,1,305,0,0,0,1,0
867,38,55,2,13.200000000000001,2,0,0,0,0,1,0
868,31,30,4,3.5999999999999996,2,0,0,0,0,1,0
869,54,74,3,24.0,2,0,0,0,0,0,0
870,41,118,2,39.599999999999994,1,0,0,0,0,1,0
871,24,82,2,19.200000000000003,3,0,0,0,0,1,1
872,55,29,4,18.0,3,79,0,0,0,1,0
873,32,120,4,64.80000000000001,1,301,1,0,1,1,1
874,38,53,2,28.799999999999997,2,0,0,0,0,1,0
875,58,43,3,16.799999999999997,1,0,0,0,0,0,1
876,29,59,4,26.400000000000002,1,232,0,0,0,1,1
877,43,84,4,31.200000000000003,3,289,0,1,1,1,1
878,50,161,3,40.8,1,212,1,0,0,1,0
879,62,21,4,4.800000000000001,2,137,0,0,0,1,1
880,57,63,4,8.399999999999999,1,0,0,0,0,1,0
881,30,172,3,40.8,2,0,1,0,0,0,1
882,30,51,4,2.4000000000000004,1,172,0,0,0,0,1
883,57,24,4,8.399999999999999,1,0,0,0,0,1,0
884,57,95,2,19.200000000000003,1,0,0,0,0,0,0
885,43,59,1,28.799999999999997,1,250,0,0,0,1,0
886,28,51,4,21.6,2,0,0,1,0,0,0
887,46,28,1,12.0,1,84,0,0,0,1,1
888,29,154,2,24.0,1,130,0,0,0,0,0
889,64,15,2,3.5999999999999996,3,115,0,0,0,1,1
890,66,55,4,20.04,3,0,0,0,0,0,1
891,23,149,1,75.96000000000001,1,305,0,0,0,0,1
892,60,79,1,21.6,3,0,0,0,0,0,1
893,47,68,4,31.200000000000003,3,0,0,0,0,0,0
894,35,78,1,31.200000000000003,2,0,0,0,0,1,0
895,57,34,2,24.0,2,0,0,1,0,0,0
896,65,195,3,4.800000000000001,1,0,1,1,1,0,1
897,53,184,1,97.19999999999999,1,303,0,0,0,1,0
898,44,85,2,38.400000000000006,1,0,0,0,0,1,0
899,45,200,2,105.60000000000001,1,0,0,0,0,1,1
900,41,64,3,6.0,3,0,0,0,0,0,0
901,51,88,1,31.200000000000003,2,0,0,1,0,0,1
902,27,42,3,28.799999999999997,2,0,0,0,0,0,0
903,31,91,3,19.200000000000003,1,126,0,0,0,1,1
904,32,38,1,3.5999999999999996,1,0,0,1,1,1,0
905,55,28,1,18.0,2,0,0,0,0,0,0
906,55,32,4,1.2000000000000002,3,0,0,1,0,0,0
907,42,31,1,3.5999999999999996,3,0,0,0,0,0,1
908,33,22,4,4.800000000000001,2,103,0,0,0,1,0
909,65,95,3,44.400000000000006,2,138,1,0,0,0,1
910,35,74,4,15.600000000000001,1,0,0,0,0,1,0
911,55,22,1,18.0,2,91,0,0,0,0,1
912,28,43,3,1.2000000000000002,2,0,0,0,0,1,0
913,27,43,1,12.0,3,0,0,0,0,1,0
914,51,112,3,21.6,2,0,0,1,1,1,1
915,50,9,2,12.0,2,0,0,0,0,1,0
916,58,81,2,0.0,3,0,0,0,0,1,0
917,46,131,1,68.4,1,256,0,0,0,0,1
918,62,19,1,18.0,3,0,0,1,0,0,0
919,38,62,3,8.399999999999999,2,0,0,1,0,1,0
920,62,19,4,4.800000000000001,2,124,0,1,0,0,0
921,56,8,2,3.5999999999999996,1,0,0,0,0,1,1
922,61,193,1,56.400000000000006,3,203,1,0,0,1,0
923,38,129,4,52.800000000000004,1,140,1,0,0,0,0
924,55,30,4,8.399999999999999,2,0,0,0,0,0,1
925,30,80,4,21.6,2,0,0,0,0,0,0
926,41,22,4,18.0,3,0,0,0,0,0,1
927,57,33,1,18.0,2,0,0,0,0,1,0
928,36,64,4,25.200000000000003,3,0,0,0,0,0,0
929,55,60,3,26.400000000000002,3,84,0,0,0,1,0
930,30,81,1,34.8,3,259,0,0,0,1,1
931,40,45,3,7.199999999999999,2,204,0,0,0,1,0
932,32,112,4,21.6,2,0,0,0,0,1,0
933,59,83,2,40.8,3,0,1,0,0,1,0
934,51,28,4,2.4000000000000004,2,0,0,1,0,1,0
935,37,169,2,62.400000000000006,3,249,1,0,0,1,0
936,59,14,4,8.399999999999999,1,0,0,0,0,1,0
937,37,43,1,24.0,1,0,0,0,0,1,0
938,56,88,2,3.5999999999999996,1,0,0,0,0,1,0
939,55,78,4,31.200000000000003,3,0,0,0,0,0,1
940,49,68,1,2.4000000000000004,2,163,0,0,0,0,0
941,46,144,2,39.599999999999994,1,0,0,0,0,1,1
942,35,30,4,12.0,1,163,0,0,0,1,0
943,47,120,1,0.0,1,135,0,0,0,0,0
944,39,24,2,3.5999999999999996,2,0,0,0,0,0,0
945,27,78,4,27.599999999999998,3,157,0,1,0,1,0
946,62,135,2,62.400000000000006,2,0,1,0,0,1,0
947,57,44,2,19.200000000000003,3,0,0,0,0,0,0
948,55,73,4,45.599999999999994,2,0,0,0,0,1,0
949,55,90,1,32.400000000000006,2,0,0,0,0,1,1
950,41,58,3,6.0,3,0,0,0,0,1,0
951,57,75,2,44.400000000000006,1,236,0,0,0,1,0
952,43,174,3,20.4,3,231,1,0,1,1,1
953,40,50,2,20.4,1,174,0,0,0,0,0
954,43,85,1,48.0,3,287,0,0,0,1,0
955,63,54,3,26.400000000000002,1,0,0,0,0,1,0
956,63,83,2,40.8,1,0,1,0,0,0,0
957,54,24,4,2.4000000000000004,1,0,0,1,0,0,0
958,54,45,4,13.200000000000001,2,205,0,0,0,1,0
959,52,68,1,9.600000000000001,3,0,0,0,0,1,1
960,50,48,4,1.2000000000000002,3,0,0,0,0,0,1
961,38,114,1,12.0,3,0,0,0,0,1,1
962,36,142,3,27.599999999999998,2,0,1,0,1,1,1
963,58,52,3,6.0,2,0,0,0,0,0,1
964,46,142,2,39.599999999999994,1,0,0,0,0,0,0
965,50,15,1,4.800000000000001,3,0,0,0,0,0,0
966,46,118,1,56.400000000000006,1,159,0,0,0,0,1
967,53,101,4,58.800000000000004,1,0,0,0,0,1,0
968,62,84,2,33.599999999999994,1,0,0,0,0,1,0
969,63,32,1,22.799999999999997,2,100,0,0,0,0,0
970,42,64,3,6.0,3,247,0,0,0,0,0
971,34,81,4,40.8,1,0,0,0,0,1,0
972,40,28,4,18.0,3,0,0,0,0,0,1
973,34,93,1,0.0,1,0,0,0,0,1,0
974,41,185,1,43.2,2,0,1,0,0,0,0
